PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,kmeans_1,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10
2.6551837588537928,0.28272616210332674,-1.1955059000377881,-2.066378043330424,0.029941275040730235,0.3398446348732296,0.07601232449228448,-0.7093323369663227,-0.15382356340886733,-0.2634523666333112,1.1480868716218116,0.8317512193707697,-0.060420525791804874,0,0,0,2,4,3,2,4,0,2
0.2748936312572051,0.2736045197091928,0.04092970276352037,0.4908444856492452,-0.7024548344790718,-1.4312601470227244,0.6220922289248267,-0.813929457063119,0.6473033018254273,-0.09995835169989845,0.5399452672191486,0.1681232010297076,-0.09737326354017832,0,1,2,1,3,2,1,5,2,5
-0.23843619705604494,-4.576902846300829,1.479670710019874,-0.7680935136914789,-1.4007998828775683,-0.7379703347615134,-0.025231334252760636,0.49747914492221457,-0.1538952209468289,-0.47156159997536984,0.9140509402070985,-0.9303758649082575,-0.38144608476845937,0,1,1,0,2,1,5,6,1,3
-0.674522038813357,1.32799435914484,1.0246221972064138,-0.773105256975841,-0.1582660169872502,-0.005879459972625895,-0.14514721780190565,-0.19302079155226892,0.19547130200815657,-0.20893383516497924,-0.07970283119097506,0.09206739910548568,0.046413349496538386,0,1,2,1,0,2,1,1,2,5
-0.8784897907092581,0.08706596614947232,-1.7683044201313982,0.24355277797171984,-0.7189503802029988,-0.02458711878159556,-0.7998937368862112,-0.21936203626197878,0.5214114382044279,-0.03228951370015943,-0.19715932070386963,0.33171973151090195,-0.22793443332152075,0,1,2,1,3,5,4,5,5,1
-1.486292878977551,1.2966978058963599,-0.8602726355467357,1.3916153039456027,-0.8941709173681645,-0.24426862909612435,1.6887022176897017,0.4391410487293476,-0.1299352564574715,-0.49476857724886436,-0.19380388449514718,0.05093655919668604,-0.053682845169608,0,1,2,1,3,2,1,5,2,1
-0.7748504129628586,1.1051246768371108,-0.4727654692320662,-0.40424479379868045,0.8667144283932807,-1.42488030653337,-0.3387433604205376,0.2857193208679375,-0.46259111126368363,-0.5335321564920145,0.4427474340364011,-0.47163116920486564,-0.18952829197145465,0,1,2,1,0,2,1,1,2,5
3.6509179776902694,-1.3253361261121104,-0.3583946302861896,-0.03776207348618639,0.3863303973824729,0.10559030925206957,-0.4076637358282305,0.3671506875445598,0.04807646862757259,-1.1377246636342158,-2.4089892086147957,0.29409920351668073,0.14174537763359482,0,0,0,2,4,0,2,2,0,2
-1.1007645968521105,1.1492962191689575,0.5383526816549212,-0.059801045845259464,0.47966817012797336,-1.0243546200898626,0.6902164609538319,0.35274234027365176,0.44868575948607914,-0.06438525325974981,-0.3145614968194264,0.05596797931821179,0.0667177305075837,0,1,2,1,0,2,1,1,2,5
-0.8901749309486701,2.264703417916114,0.7289124059886005,0.1744824728184325,-1.3215450242236124,0.6513582978893031,0.8382120693883626,-0.5182973284094934,0.17457693943143654,-0.7136433083318483,0.27720165685774684,-0.45809161939865867,-0.11060995083558112,0,1,2,1,3,2,1,1,2,1
-1.4168005553762446,1.8865264800665202,-0.191559123876943,-0.05764610739845564,1.0962992132390241,-1.4550488715075052,-0.16171515570047335,-0.3572034670910056,-0.512799538493555,-0.1152456295972558,-0.1933192391232899,-0.08026222298919426,-0.010256065454422033,0,1,2,1,0,2,1,1,2,5
2.594465145917095,1.6658797140131985,0.7056029953901968,-0.4832176626941895,-0.3405210130535429,-1.017534658316042,0.8888381737331352,0.17421647116608316,-0.4373880929325697,0.5936003118271483,0.8634858393499866,-0.11234427557890889,-0.28991703773965505,0,0,0,2,4,3,2,4,0,2
-1.2089805850131536,1.443993434897042,-1.08164460137567,1.045710210870223,-1.6641914174022798,-0.47164649035293726,0.9876731381664543,-0.7614786345758149,1.0436392726970907,-0.2521578046729507,0.07443104715810295,-0.29013203009262795,0.014599035904988275,0,1,2,1,3,2,1,5,5,1
-0.045589539846507446,-0.9788687401200995,-0.9190179785449298,2.0332850375746574,1.9383400324320588,-0.6231155947624726,0.32661483161461835,0.7244555835028993,0.04208153032758751,0.4970776021240399,0.2934612148098134,0.3673070890911729,0.0875298824668474,0,1,1,0,2,5,4,0,4,3
-0.6951796186157968,1.3549297290133344,-1.4128541107416217,0.18758413425636716,-0.5849611013313188,-0.9082790209568671,-0.22430632682870613,-0.7045070180015359,-0.458655341846065,-0.28254592350948693,-0.7685294839408809,-0.34807146242411624,0.21606416311033116,0,1,2,1,3,2,1,5,2,1
-0.7908780526788938,0.7962171098218114,-1.0123258631242762,-0.5843295571683746,0.6022514643764587,-0.1926061873968342,-1.1518196047534535,0.38674366353198825,0.3113978368838426,0.6160332613445508,0.5098297346177961,-0.6516321459576102,-0.026933431646639937,0,1,2,1,0,5,4,0,6,5
-1.2394362470422673,0.28469186711643113,-0.8258306789628143,1.0818095220513593,1.2305655481169835,-0.4578184097267809,0.6077209000922986,1.109370967524977,-0.9108317089453785,0.787629117242827,0.015437554176453,-0.12464021648232948,0.0251602727177423,0,1,2,1,0,5,1,0,4,5
1.5723697923625093,-0.23926711424741148,0.7062271357568708,-1.215717487224426,-0.8993982143787291,0.9479263792744635,0.17607080109060477,1.5661323431430543,0.3042416851354994,0.7397545461992645,0.10889693239396118,0.1941315341349366,-0.19512060872291984,0,0,0,2,0,0,2,4,0,2
3.0345280334548193,0.43478021617818086,-0.2187824149110943,-0.69190140126843,-0.6019888889974662,-0.32361605800321186,-0.6624773485645994,-0.03851292762859735,-0.0006805068052495367,-0.5818502506300857,1.7833071548080204,0.26107435215404284,0.13728027405930537,0,0,0,2,4,3,2,4,0,2
0.8868390869394482,0.0111106133814863,1.8255925292398116,1.6915279716766842,1.6224193229006025,0.7115145651559248,0.7196233230356774,-0.1744640616886549,-0.2520955088991349,0.9115417670069755,0.4982735352163615,-0.0379714726968584,-0.22014262946923407,0,1,2,3,1,4,0,0,7,7
-1.7479807293687417,2.674539429856215,1.4274917906354272,-0.5656991314695737,-1.4202685393081351,2.5005134716359527,3.5061785475162055,4.41561364980119,0.16938524012167114,-0.3670757804204796,-0.5224387096015017,0.1290477395424608,-0.05492978624268942,0,1,2,1,0,2,1,1,2,9
-0.9866344441823003,-0.41687807342035504,-0.5517510233927169,0.37263456158671115,0.6262702604170306,-0.12452431416917277,0.21695400481895746,1.2372351937360815,-0.09857580782073408,0.7421103290887989,-0.04616727937385599,0.014818814450100488,-0.038866493256826735,0,1,2,1,0,5,4,0,4,5
3.7139216258494914,0.9785496013407635,0.18628674491633737,-1.0556803536807762,-0.3449085952195897,-0.3944139495437249,-0.6843065626911407,-0.2826632255768922,0.12546595402530472,-0.1616916899150971,-0.2887286887174955,0.5108658913641617,0.043747259549921036,0,0,0,2,4,3,2,4,0,2
1.5060526055274768,0.6049471514060737,-0.9140481481750686,-1.0240239717744168,-0.2461084353582232,-0.2861116039648757,-1.1004665897413042,0.2321124379491003,-0.6268686388674076,-0.19239304633283966,0.04563608403263949,0.4708548829876055,0.43019621558315013,0,0,0,1,0,5,2,4,0,2
-1.2089757231305938,1.5225287820993034,-0.04548711960653131,-0.06073559495014755,0.7658343068989155,-1.790810924143322,0.18110372064144295,-0.38882022351265927,-0.5716116197398212,0.2297061096248936,-0.1859627127396256,0.10792753255596586,0.008603544820459384,0,1,2,1,0,2,1,1,2,5
-0.9439846713959018,0.27991307286479766,-0.13651229724969477,0.6017697272303131,0.8016903123666635,-0.7163728623115252,0.5828913625044967,0.7994993834053546,-0.7811498899044508,-0.8143420790962946,-0.3030749208253028,0.5045331798369787,-0.24488971723989456,0,1,2,1,0,2,1,1,2,5
9.776088695809632,1.2187240627825981,2.486227882233541,-0.9676408441820082,-0.8109897096562667,-0.6764878160902545,1.1959871717434665,-0.080460008467498,-0.37110567331090366,-0.47170083320012274,0.272602106123458,1.2606648166024979,0.04363422842243505,0,0,0,2,4,3,3,3,3,8
4.904581790271198,1.6833426300769072,-1.7648436985826876,0.42908665043323263,-0.8601665353974974,0.9215618596458475,-0.032051904732049656,0.5236760472215839,-0.46584491894378416,0.7285929376298945,1.1818177714425302,-0.7530499849086417,-0.07120936958906465,0,0,0,2,4,3,3,3,3,8
2.4631358208755643,-0.05148122889706775,1.103054518185664,-0.9156961480917198,-1.308640149065183,0.65489204147475,0.6069051082133122,0.8727037770225629,-1.1719738392589643,-0.6565400656566079,-0.7082926963048267,0.8145536619093816,1.0915010937193406,0,0,0,2,4,0,2,4,0,2
-0.9284643541119275,0.7251888934993885,1.718607102834789,1.239436836048928,0.05835654255303833,0.7279613089089594,1.3661073602275706,-0.08808726008233497,-0.09462347478668916,0.018177595169982522,0.6149173991052976,-0.5442846813330962,-0.17335519446017947,0,1,2,3,1,4,0,1,8,7
0.48080849911784285,0.039029091902578174,-0.43729927315456674,-0.4962814536944428,0.3873876564783419,-0.5980091153184919,-0.6973333195075684,0.3781757872838401,0.2528913912336082,-0.25700383847851627,-0.08595676264930684,0.15887919748933652,-0.2128838330934421,0,1,2,1,0,5,4,4,6,5
3.829073152678433,1.7839200703736762,-0.08646782422044687,-0.051635717841275366,1.132219012245588,-0.9739891217819667,-0.1064181157975972,0.15090736776701405,-0.378973653219885,-0.04810150087699195,0.7526176874674059,-0.3899194909918086,-0.6194916316773794,0,0,0,2,4,3,2,4,0,2
1.4199806328780114,-0.4449011291164209,-0.25883397520644597,0.1481563385028097,0.44075629584528436,-0.17287415050837854,-0.7138484318098486,0.15553085085223597,0.42843971013208576,-0.81742013583257,0.03148605631236429,2.5623703853677644,-1.0869874543208888,0,1,1,0,0,5,2,4,0,2
0.26234473564569366,-0.40963458840523276,-0.5471183670119681,-0.21936643620421903,-2.6741805999242776,0.25102692051395004,0.15108928281770986,-0.32411859607126464,-0.36108224292299407,-1.0291603091384525,0.5775925140959992,0.2462436237719314,-0.21342686150224546,0,1,1,1,3,5,4,5,5,1
-0.9562749427946018,0.15223581092302063,-0.08388037135952252,-1.1266030260580702,-0.5773397501498512,1.0520073132063201,-0.232283842434682,1.733880674691742,0.6060570239855269,0.20715647080035832,0.07698490820620385,-0.3946772587675576,-0.05777982419352435,0,1,2,1,0,5,4,1,6,5
0.7237938625670588,1.1121323763257154,-1.237335329481543,-0.47111595116056126,-0.07944795824958198,1.1709811995550286,-0.12473164563826303,2.0531036803163603,-0.34768265704141793,0.7393383022531959,0.7538432892655235,-1.0202560717989748,-0.011287783142628939,0,1,2,1,0,5,4,4,4,2
-1.212010343438967,0.883444759223013,0.23153466135946632,-0.8637628197782561,-0.007792321257184414,-0.9102957366795881,-0.5476249161439942,-0.43472810742867907,0.9077166998071664,0.4507305440002294,-0.19071371692237515,-0.11110014315388729,0.13402394596837408,0,1,2,1,0,2,1,1,2,5
-0.9187171678531374,1.1212144741045609,-1.3639763884828286,-1.074404705170036,1.7548393017801796,-1.0231170537506746,1.2043571112536495,-0.8872007483569788,-1.0389353858322203,-0.31196981551915953,-0.6163572976410471,-0.31019098789394417,0.1794132360221765,0,1,2,1,0,2,1,1,2,5
-0.21399188421510698,0.20861476411615074,-0.011130099889370842,0.7133302977770272,0.5180984008780136,-1.6411895329625652,0.6291300635005176,-0.2550543462975228,-0.7692153183571475,0.0945690593940726,0.3660686072648365,-0.06755452982138921,0.12476286594017195,0,1,2,1,0,2,1,1,2,5
2.16794420737501,0.7834756962749553,0.7873690834108895,0.25192918012978444,-0.08427862526324227,-1.6767088974833935,0.8025663985036304,-0.7679209631362269,0.3105990728512975,0.5869731995031392,0.5352521033086686,1.1483183311612153,-0.07939822574086056,0,0,0,2,4,3,2,4,0,2
-1.2752256768329033,-0.07519818737329541,1.1423133012339262,-0.0692100677900831,0.6572619096718176,-0.29144548486979227,-0.3836652502988784,-0.634930334651724,0.20697098392632646,1.5747855272585172,0.27773598420601764,-0.5219595851352751,0.08175296540078412,0,1,2,3,1,4,0,1,8,7
1.7079516762096358,-0.8569916959685326,-0.08053530879110041,0.6512075387941962,-0.40424196488059916,-0.7347723305148566,0.3336339701149134,-0.2721229476891691,0.05160194670239288,0.2182397566549895,0.3829373534478867,0.4925377546340378,0.4842651184774374,0,0,0,0,2,0,2,2,0,2
-1.1188368551405763,1.26491508917444,0.10200712294854135,-0.34514894895626486,0.4985891424057697,-0.8176460697594069,0.6131589807561272,0.46821612906913823,-0.2243031929512966,1.9664798429404198,-0.09266531789067255,-0.2479377471256349,0.07681974189082542,0,1,2,1,0,2,1,1,2,5
0.5614054881456095,1.6232700415715051,-0.3697490080900574,0.5925678957966242,-0.053280317660223245,-0.7727879198328668,0.8983334339833607,0.21070945106942726,-0.43228424543411076,-0.11353693917388336,1.1426701948835274,-0.6769403217558144,0.42885963262021604,0,1,2,1,0,2,1,4,2,5
-0.26234394195618993,0.5319750091836336,1.7550837968415178,-0.8264190091414211,-0.6660000384607667,-0.8480423072743725,1.4903092851723572,0.8428908132095527,0.2790671882343189,0.523492984651151,-0.08829056451509035,1.0959076142994943,0.06717753081532046,0,1,2,1,0,2,1,1,2,5
0.28466878862589273,-0.21504498472230404,1.4979383035298037,-0.36200308711789425,-0.9032003278027488,-0.25721484456047344,0.6625042438581635,-0.2763627770440766,-0.41589843349103905,1.0792078807402121,0.25778951891089813,-0.3912097831401178,0.044878204155091465,0,1,2,1,0,2,1,1,6,6
0.11474886208164635,1.1939779139154534,1.615878184857474,-0.9628033739960057,-0.0611162755376755,1.49598965531754,-1.0785426381305276,-0.5407893664117546,0.6825421432580243,-0.1881634120178182,-0.057760718997127244,0.44290561153249913,0.01882780906639229,0,1,2,3,1,4,0,1,8,7
-0.22750818047981203,-0.6466437853307606,-1.540928830494006,-0.14466797310744275,-2.1077293247801445,0.7116809483708364,-1.1025120077266177,-0.6950690807613675,0.9580409222062146,0.038668538408913086,0.16050364040462417,0.1938726434039191,0.2947348758520538,0,1,2,1,3,5,4,5,5,1
0.7964318298912793,-1.233735986495645,0.5468135800578273,1.9135646718167607,1.9760564035577286,-1.0118039093989648,0.7838184105996968,0.4083304571899229,0.42240963096006245,-0.48224287659851944,0.4212709017723483,-0.45129224399518014,-0.18929712966096127,0,1,1,0,2,0,5,2,7,3
-1.0414100976497538,0.11545194614756196,-1.9519021597748611,0.8715402060757244,-0.16281503924373394,-0.20395268415795326,-0.5026055276320939,-0.033946124999396955,0.19053988554919585,-0.3915400725850234,0.20223860119047862,-0.4326399679522468,-0.09700664129401658,0,1,2,1,3,5,4,5,4,1
-1.0965645269007096,-1.234423010389514,-0.9928713893317144,-1.2054341719196915,-0.8503506341254469,-0.0026923146292031656,-1.449442518469652,0.5649086971963078,-0.10724544131253358,-0.883218375323424,0.27329640008557265,-0.3973774958706048,-0.23082044706779917,0,1,1,0,2,5,4,6,6,6
-1.1040868353482522,1.9979861665019165,-1.137062344096177,0.9551890337817298,-0.8001974211356297,-0.6898892287815344,0.9372227260313838,-0.4287871784907891,0.06356334523171826,0.2558716775507741,0.07890437045104316,-0.31517669142748805,0.040493176240470254,0,1,2,1,3,2,1,5,2,1
9.075565975416689,0.546499629999487,1.8650273464933464,-1.3584218590281765,-0.8600254898221994,-0.14023602089165585,-0.26749830252862156,-0.5542347357970057,0.07572457621442137,0.058532958795175526,1.120888041585019,1.0113956444196197,0.21586682413697578,0,0,0,2,4,3,3,3,3,8
0.9113976990106231,-2.4540127390828856,-1.0386274894661933,-1.3268108626868906,-0.6669646915650125,0.395079730464192,0.7696691688802836,-0.7737589574159116,-0.31363094911614037,0.8263548821250325,0.46902740162331696,0.5740576806751994,-0.0669343206990941,0,1,1,0,2,1,5,6,1,6
2.2374537733985487,1.0265062843190595,-1.0438026018248159,-0.07308483630060902,-0.11827695493557262,0.3944624159247673,0.12373054993136502,0.4390680601889904,-0.06510053748415036,-0.19956245288535243,-0.22921355190011672,1.592353273589776,0.09947203986357844,0,0,0,2,4,3,2,4,0,2
0.7004080342037114,-1.8148818403157445,0.06616013201554505,0.038939671679168494,0.17785413716394927,-0.4153871103130403,-0.32572171685986173,0.5732133373644372,0.3810229986960526,0.2229331586686736,0.6713123569244399,0.33978935230881196,-0.18911868560582576,0,1,1,0,2,1,5,6,1,6
3.430000009844362,0.1481755881368947,0.00924971248426364,0.06493512696229019,-0.5637339816648465,1.2260869300886568,-0.33812747679558647,0.4828867213232057,1.5296914956498848,-0.5744700392703396,0.8811655155262603,0.20348047248260004,-0.48387816856753796,0,0,0,2,4,3,2,4,0,2
0.07519528910621026,1.160172770981173,-0.22468169103811098,0.4886396565406947,1.355817387512467,0.02379814651072757,0.09437019074871762,0.8699584838111808,0.7812649223109009,0.11917789637076714,-0.29481442247011674,0.489857104023749,0.06413704083719256,0,1,2,1,0,2,1,0,7,5
-1.344310587245626,-0.07012265490011681,-0.9255628384871333,-0.247887203377613,-1.0113956519011327,-0.5065283609997833,-0.4881137519833654,-0.467678539694145,-0.15652362748870294,0.8282214508430747,0.07441444375427105,-0.2537335647492466,0.05448386450192623,0,1,2,1,3,5,4,5,6,1
0.34387790190171286,-2.40472990494551,-0.17563952320000234,0.17931928937142178,-1.2484103309414538,-0.08977533729075023,0.5432506323696031,0.9336297249472213,-1.514097372456012,0.4335799711609434,0.4240306544033134,0.5342993002584475,-0.24732356694081528,0,1,1,0,2,1,5,6,1,3
-1.3109630500838043,-2.192273539995879,0.718924051157375,1.0812423443073476,-1.1394511917329324,5.852557079220075e-05,1.039338797019039,-0.005028814724151561,0.7287030605699544,0.11252840558731932,0.09713679143506006,-0.32310278652560626,-0.07284329872780738,0,1,1,0,2,1,5,6,1,6
-1.1482677376302348,-1.0498369252679383,-1.5454264955459218,0.044312675139142096,0.6879010216766196,0.17829456869544102,-1.225942207284666,1.0153651177843106,0.16816487958089923,-0.25071550581347024,0.03741958679309086,-0.31620425675910024,-0.10183289266611317,0,1,1,1,0,5,4,0,4,6
9.633577639942088,1.7495397104920376,-0.1843634743804038,0.5635510458970125,1.045531884646969,0.9636907783603951,0.12077329886360275,1.2762221932223619,0.1953643521881534,0.12210707929376588,2.159249827664654,0.639960166560762,-1.434302318992743,0,0,0,2,4,3,3,3,3,8
-0.267234609674081,1.2970200795337892,-0.04099062806556026,-0.5010125562271569,0.3649537831220107,-0.5204500362819677,0.19987346228897598,0.6437011103961368,0.36835615934472815,-0.5060791694419668,0.18537942736659363,-0.39450632534888436,-0.1650164224170311,0,1,2,1,0,2,1,1,2,5
2.186141142863868,1.4275204631503937,0.7745647949567681,-1.578437660712261,-0.4646379150208815,0.24396932085650874,-0.519813248428342,0.282728223782264,0.8342886415206034,0.4575342524656217,-0.11257247647418754,1.6876218264255023,0.21825566228476312,0,0,0,2,4,3,2,4,0,2
-1.4403184939284188,0.04827333397677889,0.16327000884893705,-0.028001195418046392,0.717755891605959,-1.0121495693010345,1.6636112339412303,0.04932367306858541,-1.5087036916507586,0.8529071382066639,-0.10886396889467347,0.024448118390808606,0.144196986304657,0,1,2,1,0,2,1,1,2,5
-0.6671049042749715,0.16905360055584212,0.02494209600697734,-0.8215383775233065,-0.1680410943469422,-1.2495870587576963,-0.36958129504307174,-0.00471564226880692,-0.021641629657153275,-0.6104002211374263,0.3022134390489748,-0.25318148279194147,-0.05759544710142651,0,1,2,1,0,2,1,1,6,5
-1.0719732753808846,1.0973266329681888,-0.5045135253492314,0.845845277922683,1.871936899193917,-0.8281699661365195,-0.22346365042465713,0.11799876274636167,0.2717977147582776,-0.1545626279051683,-0.0873699438427651,-0.2101123546559543,0.023178498571594538,0,1,2,1,0,2,1,0,2,5
-0.721802781355361,0.051265406232982126,-1.037875790132565,-0.1512052431262306,0.7241092006827885,0.7479639526749029,-0.6952960337553339,1.472028348570823,0.7367962426470053,0.7442162821567377,-0.08014773821697764,0.0017997454004701947,0.1479199963304917,0,1,2,1,0,5,4,0,4,5
0.1851342687939652,-1.1678605799012647,-0.4572149645675968,-0.41936620213712344,0.7035320898631827,0.1428864544906601,-1.176180738328156,0.834316365393048,0.7740517534043324,-0.1833558746288451,-0.2870028247523105,0.8848018462695953,0.3950465830405509,0,1,1,0,2,5,4,0,6,6
-1.4107309957945244,-1.0624178183206476,-2.4240013518502046,1.2997551128241482,-3.659849881323232,0.2667009934341551,-0.10378790248906272,-1.6302140900247557,1.1294222813490566,-1.1951778705625498,0.09562418288280473,-0.24770137989671043,-0.17114499616975692,0,1,1,1,3,5,4,5,5,1
-0.7741389543142443,0.74796705756242,2.119975460657558,0.6056172094901511,1.049915751265438,1.0463797975322542,-0.1620160710979002,-0.6175653164344453,0.5338894195285474,-1.0140154070902598,0.2727274120599047,-0.5021397254420386,-0.10527204822555068,0,1,2,3,1,4,0,0,8,7
-0.35906842998016625,-3.3326245539144326,0.15598349678868156,-0.9930125761356794,-0.3498212248985569,-0.22153151234231616,0.2607994046170679,0.13741884819607356,-0.14514357706548608,0.017228187117168735,0.5030125820060709,-0.4716092464120715,-0.016767492042275046,0,1,1,0,2,1,5,6,1,6
-0.0854557885686534,-0.7886580421026833,-0.2382127077723765,0.3701955938342386,0.861044241389217,0.28337771414228385,-0.9074057416971473,0.26202352211166907,0.05456524602722432,-0.5523888117959899,0.25510190435892754,0.1075826936073402,-0.040203520802347424,0,1,1,0,2,5,4,0,4,6
-1.0898839880967888,-0.01916956075551822,-1.2202405533778384,-0.10997721174709091,-1.4058014727541785,-0.623716910920602,-0.4573367782016496,-0.540472047260834,0.261396159183745,-1.0300657972197393,-0.015149795525478143,-0.16654598315895092,-0.13961987516969424,0,1,2,1,3,5,4,5,6,1
2.479076299937428,-1.3944105598779168,-0.3090157385032867,2.3338861021281696,1.8902593973467023,0.026821672945087065,0.3080515123899407,0.5620839881469494,-0.17494629925799782,-0.08945340854906413,0.9090231495116345,0.3492037975832784,0.3135302621378659,0,0,0,2,4,0,2,2,0,3
-0.9503534740114832,0.07983604717048448,-0.1654828041566558,-1.4041209211388739,-1.047747386270104,0.9991633075616296,-0.275872827698346,1.5869048150434795,0.017423897873623747,0.5019733885474575,-0.16650140585416898,0.19914548514948946,0.12395562517721938,0,1,2,1,0,5,4,1,6,6
-0.29104552480616713,0.22873926942128323,-2.037490064918419,0.796153669177495,1.5259692223459245,0.10229555347007395,-0.9451968933384207,0.9262262770179842,-0.4766944733014679,0.441641316867115,0.21393372893603707,-0.2795649458085681,0.17265695752760335,0,1,2,1,0,5,4,0,4,5
-1.4489099135935046,-0.0995617106363351,0.19826113156344083,-0.025710569636235966,0.5618177005583751,-1.2041801430720904,0.0331696581951053,-0.046797443346908364,0.3735828837192178,1.1335329037885769,-0.023613180529153913,-0.23402248426722558,0.12323841624641942,0,1,2,1,0,2,1,1,2,5
-1.1293126972123406,-2.2015836778887694,0.3921537235790262,0.97278014824839,0.9610931285490384,-0.8800776811745047,0.26172357413735825,0.4550656202131037,0.08103556623815363,-0.26902908667959585,-0.018158148281717742,-0.18271375247455846,-0.0704805075726729,0,1,1,0,2,1,5,6,1,6
0.7744248448434319,0.04333596774377036,-0.7760088015793078,-0.6485850064398057,0.34148499667612253,-0.35612292668023754,-1.034894717878379,0.47836226153259315,-0.02784023537452868,-0.2673170532012841,-0.30851011605080586,1.556907843063686,-0.42766277358259613,0,1,2,1,0,5,4,4,6,2
